job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
Ethical Hacking Intern,DigitalEdge Solutions,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹10,000/month (Stipend)","Ethical Hacking, Wireshark, Linux","Join our startup as Ethical Hacking Intern and learn Ethical Hacking, Wireshark, Linux from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Cybersecurity,Internship,2026-03-01,Internshala,0.0,
Java Developer Intern,GrowStack IT,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,1-3 years,"₹47,000/month","Java, OOP, Data Structures, MySQL","Apply for Java Developer Intern at our Ahmedabad company! Work on projects using Java, OOP, Data Structures. Duration: 3 Months. Stipend provided.",Software Development,Full-time,2026-03-22,Internshala,1.0,
Junior Data Scientist,DigitalEdge Solutions,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹12,000/month","Python, TensorFlow, Keras, Pandas","Apply for Junior Data Scientist at our Ahmedabad company! Work on projects using Python, TensorFlow, Keras. Duration: 3 Months. Stipend provided.",Data Science,Part-time,2026-02-10,Internshala,0.0,
Ethical Hacking Intern,Agilify Solutions,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Network Security, Kali Linux, Nmap","We are looking for a passionate Ethical Hacking Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with Network Security, Kali Linux, Nmap. Certificate provided.",Cybersecurity,Full-time,2026-03-13,Internshala,0.0,
UI/UX Design Intern,DataFirst Analytics,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹13,500/month (Stipend)","Figma, Prototyping, Wireframing","We are looking for a passionate UI/UX Design Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with Figma, Prototyping, Wireframing. Certificate provided.",UI / UX Design,Internship,2026-02-11,Internshala,0.0,
Junior Web Developer,Ahmedabad Startup Hub,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹7,500/month (Stipend)","Django, Python, HTML, CSS, SQLite","We are looking for a passionate Junior Web Developer in Ahmedabad. Great opportunity for students to gain hands-on experience with Django, Python, HTML. Certificate provided.",Web Development,Internship,2026-01-29,Internshala,0.0,
Linux Admin Intern,DevMasters India,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,1-3 years,Unpaid / Certificate Only,"Docker, Jenkins, Git, Linux","Join our startup as Linux Admin Intern and learn Docker, Jenkins, Git from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",DevOps,Full-time,2026-03-21,Internshala,1.0,
Data Science Trainee,Technovia Consulting,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹19,000/month","Python, scikit-learn, Jupyter Notebook","Apply for Data Science Trainee at our Ahmedabad company! Work on projects using Python, scikit-learn, Jupyter Notebook. Duration: 2 Months. Stipend provided.",Data Science,Full-time,2026-02-25,Internshala,0.0,
Computer Vision Intern,InnovateTech AMC,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹14,500/month (Stipend)","Python, NLP, NLTK, spaCy","Apply for Computer Vision Intern at our Ahmedabad company! Work on projects using Python, NLP, NLTK. Duration: 6 Months. Stipend provided.",Artificial Intelligence / Machine Learning,Internship,2026-02-16,Internshala,0.0,
AI Research Intern,BrainBox Labs,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Python, TensorFlow, Keras, NumPy","Apply for AI Research Intern at our Ahmedabad company! Work on projects using Python, TensorFlow, Keras. Duration: 12 Months. Stipend provided.",Artificial Intelligence / Machine Learning,Internship,2026-03-06,Internshala,0.0,
Network Engineering Intern,DigitalEdge Solutions,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹12,000/month","Networking Fundamentals, Wireshark, Linux","Apply for Network Engineering Intern at our Ahmedabad company! Work on projects using Networking Fundamentals, Wireshark, Linux. Duration: 12 Months. Stipend provided.",Network Engineering,Part-time,2026-02-06,Internshala,0.0,
Junior Web Developer,Launchpad Technologies,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹22,500/month","PHP, MySQL, HTML, CSS, JavaScript","We are looking for a passionate Junior Web Developer in Ahmedabad. Great opportunity for students to gain hands-on experience with PHP, MySQL, HTML. Certificate provided.",Web Development,Part-time,2026-02-19,Internshala,0.0,
Junior Software Engineer,NexaCode Labs,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹6,000/month (Stipend)","Java, OOP, Data Structures, MySQL","We are looking for a passionate Junior Software Engineer in Ahmedabad. Great opportunity for students to gain hands-on experience with Java, OOP, Data Structures. Certificate provided.",Software Development,Internship,2026-03-01,Internshala,0.0,
Business Analyst Intern,GrowStack IT,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Market Research, Excel, Presentation","Exciting 6 Months internship at our Ahmedabad office! Learn Market Research, Excel, Presentation on real projects. PPO for outstanding performers.",Product Management,Internship,2026-01-28,Internshala,0.0,
CI/CD Intern,DevMasters India,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹19,000/month","Docker, Jenkins, Git, Linux","Join our startup as CI/CD Intern and learn Docker, Jenkins, Git from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",DevOps,Part-time,2026-03-19,Internshala,0.0,
Web Development Intern,TechVenture Gujarat,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹16,000/month (Stipend)","HTML, CSS, JavaScript, Bootstrap","Apply for Web Development Intern at our Ahmedabad company! Work on projects using HTML, CSS, JavaScript. Duration: 12 Months. Stipend provided.",Web Development,Internship,2026-02-03,Internshala,0.0,
Junior Software Engineer,CloudNine Technologies,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,1-3 years,"₹19,000/month","Python, Flask, SQLite, REST API","Apply for Junior Software Engineer at our Ahmedabad company! Work on projects using Python, Flask, SQLite. Duration: 2 Months. Stipend provided.",Software Development,Full-time,2026-02-14,Internshala,1.0,
Network Security Intern,ScaleUp Solutions,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹18,500/month (Stipend)","Ethical Hacking, Wireshark, Linux","Join our startup as Network Security Intern and learn Ethical Hacking, Wireshark, Linux from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Cybersecurity,Internship,2026-02-11,Internshala,0.0,
Computer Vision Intern,GrowStack IT,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹9,500/month (Stipend)","Python, NLP, NLTK, spaCy","We are looking for a passionate Computer Vision Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with Python, NLP, NLTK. Certificate provided.",Artificial Intelligence / Machine Learning,Internship,2026-01-25,Internshala,0.0,
Frontend Development Intern,DevMasters India,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹5,000/month (Stipend)","Django, Python, HTML, CSS, SQLite","We are looking for a passionate Frontend Development Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with Django, Python, HTML. Certificate provided.",Web Development,Internship,2026-01-30,Internshala,0.0,
Data Science Intern,Ahmedabad Startup Hub,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹5,000/month (Stipend)","Python, TensorFlow, Keras, Pandas","Join our startup as Data Science Intern and learn Python, TensorFlow, Keras from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Data Science,Internship,2026-01-29,Internshala,0.0,
Linux Admin Intern,CloudNine Technologies,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹25,000/month","Linux, Bash, Git, Docker Basics","We are looking for a passionate Linux Admin Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with Linux, Bash, Git. Certificate provided.",DevOps,Part-time,2026-03-12,Internshala,0.0,
MySQL Admin Intern,PivotTech Gujarat,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,1-3 years,Unpaid / Certificate Only,"MongoDB, NoSQL Basics, JavaScript","We are looking for a passionate MySQL Admin Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with MongoDB, NoSQL Basics, JavaScript. Certificate provided.",Database Administration,Full-time,2026-02-23,Internshala,1.0,
HTML/CSS Developer Intern,InnovateTech AMC,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹5,500/month (Stipend)","PHP, MySQL, HTML, CSS, JavaScript","Join our startup as HTML/CSS Developer Intern and learn PHP, MySQL, HTML from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Web Development,Internship,2026-02-27,Internshala,0.0,
Data Science Intern,QuantumLeap IT,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹13,500/month (Stipend)","Python, scikit-learn, Jupyter Notebook","Apply for Data Science Intern at our Ahmedabad company! Work on projects using Python, scikit-learn, Jupyter Notebook. Duration: 2 Months. Stipend provided.",Data Science,Internship,2026-02-05,Internshala,0.0,
AI/ML Intern,FutureBuild Technologies,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹17,500/month (Stipend)","Python, Pandas, NumPy, Matplotlib","Apply for AI/ML Intern at our Ahmedabad company! Work on projects using Python, Pandas, NumPy. Duration: 12 Months. Stipend provided.",Data Science,Internship,2026-03-08,Internshala,0.0,
Azure Intern,QuantumLeap IT,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹8,500/month (Stipend)","Azure Fundamentals, Cloud Concepts","Exciting 12 Months internship at our Ahmedabad office! Learn Azure Fundamentals, Cloud Concepts on real projects. PPO for outstanding performers.",Cloud Computing,Internship,2026-03-04,Internshala,0.0,
Junior Software Engineer,GrowStack IT,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹9,000/month","C++, DSA, OOP, Linux","Apply for Junior Software Engineer at our Ahmedabad company! Work on projects using C++, DSA, OOP. Duration: 2 Months. Stipend provided.",Software Development,Contract,2026-01-27,Internshala,0.0,
Android Development Intern,FutureBuild Technologies,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,1-3 years,"₹40,000/month","React Native, JavaScript, Expo","We are looking for a passionate Android Development Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with React Native, JavaScript, Expo. Certificate provided.",Mobile App Development,Full-time,2026-02-21,Internshala,1.0,
Product Design Intern,QuantumLeap IT,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹3,000/month (Stipend)","Product Thinking, JIRA, Agile Basics","Join our startup as Product Design Intern and learn Product Thinking, JIRA, Agile Basics from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Product Management,Internship,2026-02-09,Internshala,0.0,
Test Engineer Trainee,QuantumLeap IT,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹41,000/month","Selenium, Java, TestNG, JUnit","Apply for Test Engineer Trainee at our Ahmedabad company! Work on projects using Selenium, Java, TestNG. Duration: 6 Months. Stipend provided.",QA / Software Testing,Full-time,2026-02-14,Internshala,0.0,
Web3 Intern,QuantumLeap IT,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹8,000/month (Stipend)","Solidity Basics, Ethereum, Web3.js","Join our startup as Web3 Intern and learn Solidity Basics, Ethereum, Web3.js from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Blockchain Development,Internship,2026-02-16,Internshala,0.0,
Junior Web Developer,InnovateTech AMC,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹48,000/month","HTML, CSS, JavaScript, Bootstrap","Apply for Junior Web Developer at our Ahmedabad company! Work on projects using HTML, CSS, JavaScript. Duration: 6 Months. Stipend provided.",Web Development,Full-time,2026-03-03,Internshala,0.0,
Python Developer Intern,DataFirst Analytics,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,1-3 years,"₹29,000/month","Python, Flask, SQLite, REST API","Apply for Python Developer Intern at our Ahmedabad company! Work on projects using Python, Flask, SQLite. Duration: 2 Months. Stipend provided.",Software Development,Full-time,2026-03-18,Internshala,1.0,
Junior Data Scientist,PivotTech Gujarat,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,"₹18,500/month","Python, scikit-learn, Jupyter Notebook","Join our startup as Junior Data Scientist and learn Python, scikit-learn, Jupyter Notebook from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Data Science,Part-time,2026-02-14,Internshala,0.0,
Cloud & DevOps Trainee,PivotTech Gujarat,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,1-3 years,Unpaid / Certificate Only,"Linux, Bash, Git, Docker Basics","Exciting 1 Month internship at our Ahmedabad office! Learn Linux, Bash, Git on real projects. PPO for outstanding performers.",DevOps,Full-time,2026-01-23,Internshala,1.0,
WordPress Developer Intern,NexaCode Labs,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Django, Python, HTML, CSS, SQLite","Apply for WordPress Developer Intern at our Ahmedabad company! Work on projects using Django, Python, HTML. Duration: 6 Months. Stipend provided.",Web Development,Internship,2026-02-03,Internshala,0.0,
Junior Software Engineer,AI Garage Ahmedabad,"Ahmedabad, Gujarat, India (Hybrid)",Ahmedabad,Fresher / 0-1 years,"₹8,500/month","Java, OOP, Data Structures, MySQL","Join our startup as Junior Software Engineer and learn Java, OOP, Data Structures from industry experts in Ahmedabad. Friendly culture, mentorship, hands-on experience.",Software Development,Part-time,2026-01-31,Internshala,0.0,
Data Science Intern,PivotTech Gujarat,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹14,500/month","Python, Pandas, NumPy, Matplotlib","We are looking for a passionate Data Science Intern in Ahmedabad. Great opportunity for students to gain hands-on experience with Python, Pandas, NumPy. Certificate provided.",Data Science,Contract,2026-02-23,Internshala,0.0,
Excel & Data Analyst Intern,FutureBuild Technologies,"Ahmedabad, Gujarat, India (Work From Home)",Ahmedabad,Fresher / 0-1 years,Unpaid / Certificate Only,"Python, Pandas, Matplotlib, SQL","Exciting 12 Months internship at our Ahmedabad office! Learn Python, Pandas, Matplotlib on real projects. PPO for outstanding performers.",Data Analytics,Internship,2026-02-14,Internshala,0.0,
Java Developer Intern,DevMasters India,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹5,500/month","Java, OOP, Data Structures, MySQL","Apply for Java Developer Intern at our Ahmedabad company! Work on projects using Java, OOP, Data Structures. Duration: 12 Months. Stipend provided.",Software Development,Contract,2026-02-03,Internshala,0.0,
Blockchain Development Intern,DevMasters India,"Ahmedabad, Gujarat, India (Work From Office)",Ahmedabad,Fresher / 0-1 years,"₹5,000/month (Stipend)","Solidity Basics, Ethereum, Web3.js","Apply for Blockchain Development Intern at our Ahmedabad company! Work on projects using Solidity Basics, Ethereum, Web3.js. Duration: 3 Months. Stipend provided.",Blockchain Development,Internship,2026-02-25,Internshala,0.0,
