job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
NoSQL Engineer,GE Digital India,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,3.7-4.9 LPA,"MySQL, PostgreSQL, Oracle DBA, Performance Tuning, SQL","Seeking a motivated NoSQL Engineer to strengthen our Vadodara team. Experience with MySQL, PostgreSQL, Oracle DBA is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Database Administration,Full-time,2026-01-12,Indeed,0.0,430000.00000000006
Junior Data Scientist,Syntel Ltd,"Vadodara, Gujarat, India",Vadodara,5-8 years,17.0-27.0 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","Seeking a motivated Junior Data Scientist to strengthen our Vadodara team. Experience with Python, R, Statistics is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Science,Full-time,2026-03-04,Indeed,5.0,2200000.0
Technical Product Manager,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,2.9-4.0 LPA,"Product Strategy, Market Research, OKRs, Confluence, Agile","Exciting opportunity for an experienced Technical Product Manager at our Vadodara office. The ideal candidate will have hands-on experience with Product Strategy, Market Research, OKRs, excellent communication skills, and a track record of delivering projects on time.",Product Management,Full-time,2026-03-20,Naukri,0.0,345000.0
Network Architect,Mastech Digital,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹7,224/month","Network Administration, Firewalls, VPN, LAN, WAN","We are hiring a talented Network Architect for our Vadodara development centre. You will leverage your expertise in Network Administration, Firewalls, VPN to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Network Engineering,Internship,2026-03-17,Glassdoor,0.0,86688.0
Performance Test Engineer,Oracle Vadodara,"Vadodara, Gujarat, India",Vadodara,4-6 years,12.7-19.7 LPA,"Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","We are hiring a talented Performance Test Engineer for our Vadodara development centre. You will leverage your expertise in Manual Testing, JIRA, Test Cases to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",QA / Software Testing,Full-time,2026-03-15,Naukri,4.0,1620000.0
CCNA Engineer,Siemens IT,"Vadodara, Gujarat, India",Vadodara,3-5 years,9.6-12.6 LPA,"Cisco, CCNA, Routing, Switching, OSPF, BGP","Exciting opportunity for an experienced CCNA Engineer at our Vadodara office. The ideal candidate will have hands-on experience with Cisco, CCNA, Routing, excellent communication skills, and a track record of delivering projects on time.",Network Engineering,Part-time,2026-02-07,Indeed,3.0,1110000.0
Unity Developer,Mastech Digital,"Vadodara, Gujarat, India",Vadodara,1-3 years,Not Disclosed,"Unity, C#, 3D Modeling, Blender, Shader Programming","We are looking for a passionate Unity Developer to join our growing team in Vadodara. You will work with Unity, C#, 3D Modeling and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Game Development,Contract,2025-12-24,LinkedIn,1.0,
Java Full Stack Developer,Syntel Ltd,"Vadodara, Gujarat, India",Vadodara,7-10 years,31.0-44.7 LPA,"React, Node.js, JavaScript, HTML, CSS, MongoDB","Exciting opportunity for an experienced Java Full Stack Developer at our Vadodara office. The ideal candidate will have hands-on experience with React, Node.js, JavaScript, excellent communication skills, and a track record of delivering projects on time.",Web Development,Part-time,2026-03-21,Naukri,0.0,3785000.0
Oracle ERP Consultant,Wipro Infrastructure Engineering,"Vadodara, Gujarat, India",Vadodara,1-3 years,Not Disclosed,"SAP ABAP, SAP FICO, SAP SD, SAP MM, HANA","Exciting opportunity for an experienced Oracle ERP Consultant at our Vadodara office. The ideal candidate will have hands-on experience with SAP ABAP, SAP FICO, SAP SD, excellent communication skills, and a track record of delivering projects on time.",ERP / Enterprise Systems,Contract,2026-03-01,LinkedIn,1.0,
Senior Software Engineer,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,5-8 years,20.6-24.9 LPA,"Go, Microservices, Docker, PostgreSQL, gRPC","We are looking for a passionate Senior Software Engineer to join our growing team in Vadodara. You will work with Go, Microservices, Docker and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Software Development,Full-time,2026-02-04,Naukri,5.0,2275000.0
Embedded Linux Engineer,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,5-8 years,18.2-28.1 LPA,"Arduino, Raspberry Pi, IoT, MQTT, Python, C++","Join our dynamic IT team as a Embedded Linux Engineer. Responsibilities include designing, developing, and maintaining solutions using Arduino, Raspberry Pi, IoT. Be part of an innovative team solving real-world problems for enterprise clients.",Embedded Systems / IoT,Part-time,2026-02-12,LinkedIn,5.0,2315000.0
Automation Test Engineer,GE Digital India,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹6,606/month","Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","We are looking for a passionate Automation Test Engineer to join our growing team in Vadodara. You will work with Manual Testing, JIRA, Test Cases and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",QA / Software Testing,Internship,2026-03-12,Indeed,0.0,79272.0
Frontend Developer,Siemens IT,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹8,892/month","Vue.js, Laravel, PHP, MySQL, REST API, Docker","Exciting opportunity for an experienced Frontend Developer at our Vadodara office. The ideal candidate will have hands-on experience with Vue.js, Laravel, PHP, excellent communication skills, and a track record of delivering projects on time.",Web Development,Internship,2026-02-07,Indeed,0.0,106704.0
Automation Test Engineer,Siemens IT,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹19,024/month","Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","We are hiring a talented Automation Test Engineer for our Vadodara development centre. You will leverage your expertise in Manual Testing, JIRA, Test Cases to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",QA / Software Testing,Internship,2025-12-24,Glassdoor,0.0,228288.0
AWS Solutions Architect,Mastech Digital,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹11,629/month","AWS, EC2, S3, Lambda, RDS, CloudFormation","Seeking a motivated AWS Solutions Architect to strengthen our Vadodara team. Experience with AWS, EC2, S3 is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Cloud Computing,Internship,2026-02-17,Glassdoor,0.0,139548.0
CI/CD Engineer,Siemens IT,"Vadodara, Gujarat, India",Vadodara,1-3 years,Not Disclosed,"CI/CD, GitHub Actions, Docker, Kubernetes, Prometheus, Grafana","We are looking for a passionate CI/CD Engineer to join our growing team in Vadodara. You will work with CI/CD, GitHub Actions, Docker and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",DevOps,Contract,2026-03-10,LinkedIn,1.0,
CI/CD Engineer,Oracle Vadodara,"Vadodara, Gujarat, India",Vadodara,10+ years,39.1-67.6 LPA,"GitLab CI, Docker, AWS EKS, Helm, ArgoCD, Terraform","Exciting opportunity for an experienced CI/CD Engineer at our Vadodara office. The ideal candidate will have hands-on experience with GitLab CI, Docker, AWS EKS, excellent communication skills, and a track record of delivering projects on time.",DevOps,Full-time,2026-02-12,Indeed,10.0,5334999.999999999
BI Developer,Emerson Automation,"Vadodara, Gujarat, India",Vadodara,4-6 years,15.3-18.4 LPA,"Power BI, SQL, Excel, Python, Data Visualization","We are hiring a talented BI Developer for our Vadodara development centre. You will leverage your expertise in Power BI, SQL, Excel to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Analytics,Full-time,2026-03-12,LinkedIn,4.0,1685000.0000000002
Cloud Engineer,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,10+ years,36.4-55.1 LPA,"GCP, BigQuery, GKE, Cloud Run, Pub/Sub, Terraform","Seeking a motivated Cloud Engineer to strengthen our Vadodara team. Experience with GCP, BigQuery, GKE is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Cloud Computing,Contract,2025-12-28,LinkedIn,10.0,4575000.0
Embedded Linux Engineer,Mastech Digital,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,Not Disclosed,"Arduino, Raspberry Pi, IoT, MQTT, Python, C++","We are looking for a passionate Embedded Linux Engineer to join our growing team in Vadodara. You will work with Arduino, Raspberry Pi, IoT and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Embedded Systems / IoT,Full-time,2026-02-04,Indeed,0.0,
Network Administrator,Tata Technologies,"Vadodara, Gujarat, India",Vadodara,1-3 years,4.4-6.1 LPA,"Network Administration, Firewalls, VPN, LAN, WAN","We are looking for a passionate Network Administrator to join our growing team in Vadodara. You will work with Network Administration, Firewalls, VPN and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Network Engineering,Full-time,2026-03-10,Glassdoor,1.0,525000.0
Tableau Developer,Oracle Vadodara,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,2.5-3.8 LPA,"Power BI, DAX, SQL Server, Excel, Power Query","Join our dynamic IT team as a Tableau Developer. Responsibilities include designing, developing, and maintaining solutions using Power BI, DAX, SQL Server. Be part of an innovative team solving real-world problems for enterprise clients.",Data Analytics,Full-time,2026-01-22,Naukri,0.0,315000.0
Site Reliability Engineer,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,10+ years,Not Disclosed,"Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible","We are hiring a talented Site Reliability Engineer for our Vadodara development centre. You will leverage your expertise in Docker, Kubernetes, Jenkins to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",DevOps,Contract,2026-03-10,Naukri,10.0,
Lead Data Scientist,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,5-8 years,17.8-27.1 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","Seeking a motivated Lead Data Scientist to strengthen our Vadodara team. Experience with Python, R, Statistics is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Science,Part-time,2026-01-01,Naukri,5.0,2245000.0000000005
Database Administrator,Persistent Systems Vadodara,"Vadodara, Gujarat, India",Vadodara,2-4 years,7.4-11.3 LPA,"MongoDB, Cassandra, Redis, NoSQL, Database Design","We are looking for a passionate Database Administrator to join our growing team in Vadodara. You will work with MongoDB, Cassandra, Redis and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Database Administration,Contract,2026-03-16,Glassdoor,2.0,935000.0000000001
SQL Server DBA,GE Digital India,"Vadodara, Gujarat, India",Vadodara,1-3 years,5.4-6.2 LPA,"MySQL, PostgreSQL, Oracle DBA, Performance Tuning, SQL","Seeking a motivated SQL Server DBA to strengthen our Vadodara team. Experience with MySQL, PostgreSQL, Oracle DBA is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Database Administration,Full-time,2026-03-04,Glassdoor,1.0,580000.0000000001
Senior Software Engineer,Mastech Digital,"Vadodara, Gujarat, India",Vadodara,10+ years,38.5-58.4 LPA,"Go, Microservices, Docker, PostgreSQL, gRPC","Seeking a motivated Senior Software Engineer to strengthen our Vadodara team. Experience with Go, Microservices, Docker is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Software Development,Full-time,2026-01-25,Glassdoor,10.0,4845000.0
Data Scientist,Tata Technologies,"Vadodara, Gujarat, India",Vadodara,4-6 years,13.8-18.8 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","Seeking a motivated Data Scientist to strengthen our Vadodara team. Experience with Python, R, Statistics is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Data Science,Part-time,2026-01-18,Naukri,4.0,1630000.0
Frontend Developer,Oracle Vadodara,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹10,976/month","Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","Join our dynamic IT team as a Frontend Developer. Responsibilities include designing, developing, and maintaining solutions using Next.js, React, Node.js. Be part of an innovative team solving real-world problems for enterprise clients.",Web Development,Internship,2026-01-22,Indeed,0.0,131712.0
Embedded Linux Engineer,Syntel Ltd,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹15,351/month","FPGA, VHDL, Verilog, Xilinx, Embedded Linux","Seeking a motivated Embedded Linux Engineer to strengthen our Vadodara team. Experience with FPGA, VHDL, Verilog is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Embedded Systems / IoT,Internship,2026-02-20,Naukri,0.0,184212.0
BI Developer,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,2-4 years,8.2-11.5 LPA,"Power BI, DAX, SQL Server, Excel, Power Query","We are looking for a passionate BI Developer to join our growing team in Vadodara. You will work with Power BI, DAX, SQL Server and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Data Analytics,Full-time,2026-03-05,Naukri,2.0,985000.0
Frontend Developer,Persistent Systems Vadodara,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,2.6-4.9 LPA,"Next.js, React, Node.js, PostgreSQL, GraphQL, TypeScript","Join our dynamic IT team as a Frontend Developer. Responsibilities include designing, developing, and maintaining solutions using Next.js, React, Node.js. Be part of an innovative team solving real-world problems for enterprise clients.",Web Development,Full-time,2026-01-16,LinkedIn,0.0,375000.0
