job_title,company_name,location,city,experience,salary,skills,job_description,job_domain,job_type,date_posted,source_portal,experience_years,salary_annual_inr
IoT Developer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,2.5-4.6 LPA,"FPGA, VHDL, Verilog, Xilinx, Embedded Linux","We are hiring a talented IoT Developer for our Vadodara development centre. You will leverage your expertise in FPGA, VHDL, Verilog to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Embedded Systems / IoT,Part-time,2026-03-05,LinkedIn,0.0,355000.0
QA Engineer,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,5-8 years,Not Disclosed,"Cypress, JavaScript, Postman, API Testing, JIRA","Seeking a motivated QA Engineer to strengthen our Vadodara team. Experience with Cypress, JavaScript, Postman is mandatory. Participate in sprint planning, code reviews, and technical documentation.",QA / Software Testing,Full-time,2026-02-27,LinkedIn,5.0,
Security Engineer,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,1-3 years,4.9-7.1 LPA,"Network Security, VAPT, Burp Suite, Nmap, Metasploit","We are hiring a talented Security Engineer for our Vadodara development centre. You will leverage your expertise in Network Security, VAPT, Burp Suite to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Cybersecurity,Part-time,2026-01-04,Glassdoor,1.0,600000.0
Firmware Engineer,Emerson Automation,"Vadodara, Gujarat, India",Vadodara,7-10 years,26.8-36.3 LPA,"FPGA, VHDL, Verilog, Xilinx, Embedded Linux","Seeking a motivated Firmware Engineer to strengthen our Vadodara team. Experience with FPGA, VHDL, Verilog is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Embedded Systems / IoT,Full-time,2026-03-02,Indeed,0.0,3154999.9999999995
Scrum Master,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,5-8 years,21.3-24.2 LPA,"Product Management, Agile, Scrum, JIRA, Roadmap","Seeking a motivated Scrum Master to strengthen our Vadodara team. Experience with Product Management, Agile, Scrum is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Product Management,Part-time,2026-01-21,Glassdoor,5.0,2275000.0
UI Designer,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,1-3 years,4.3-7.6 LPA,"Figma, User Research, Interaction Design, Usability Testing","Seeking a motivated UI Designer to strengthen our Vadodara team. Experience with Figma, User Research, Interaction Design is mandatory. Participate in sprint planning, code reviews, and technical documentation.",UI / UX Design,Contract,2026-02-05,Glassdoor,1.0,594999.9999999999
Infrastructure Engineer,GE Digital India,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,2.7-4.7 LPA,"CI/CD, GitHub Actions, Docker, Kubernetes, Prometheus, Grafana","Exciting opportunity for an experienced Infrastructure Engineer at our Vadodara office. The ideal candidate will have hands-on experience with CI/CD, GitHub Actions, Docker, excellent communication skills, and a track record of delivering projects on time.",DevOps,Full-time,2026-01-22,Glassdoor,0.0,370000.0
Backend Engineer,Tata Technologies,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹5,849/month","Java, Spring Boot, Microservices, REST API, MySQL","Seeking a motivated Backend Engineer to strengthen our Vadodara team. Experience with Java, Spring Boot, Microservices is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Software Development,Internship,2025-12-23,LinkedIn,0.0,70188.0
Database Administrator,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹9,708/month","SQL Server, SSRS, SSIS, T-SQL, Database Administration","Join our dynamic IT team as a Database Administrator. Responsibilities include designing, developing, and maintaining solutions using SQL Server, SSRS, SSIS. Be part of an innovative team solving real-world problems for enterprise clients.",Database Administration,Internship,2026-01-07,Glassdoor,0.0,116496.0
IT Support Engineer,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,3-5 years,9.4-12.3 LPA,"L2 Support, ITIL, ServiceNow, Incident Management, Linux","We are looking for a passionate IT Support Engineer to join our growing team in Vadodara. You will work with L2 Support, ITIL, ServiceNow and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Technical Support / IT Operations,Contract,2026-03-16,Glassdoor,3.0,1085000.0000000002
L2 Support Engineer,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,3.0-3.9 LPA,"L2 Support, ITIL, ServiceNow, Incident Management, Linux","We are hiring a talented L2 Support Engineer for our Vadodara development centre. You will leverage your expertise in L2 Support, ITIL, ServiceNow to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Technical Support / IT Operations,Full-time,2025-12-26,LinkedIn,0.0,345000.0
Performance Test Engineer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,1-3 years,4.0-6.8 LPA,"Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","We are hiring a talented Performance Test Engineer for our Vadodara development centre. You will leverage your expertise in Manual Testing, JIRA, Test Cases to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",QA / Software Testing,Full-time,2026-01-06,LinkedIn,1.0,540000.0
AWS Solutions Architect,Persistent Systems Vadodara,"Vadodara, Gujarat, India",Vadodara,3-5 years,9.4-12.2 LPA,"GCP, BigQuery, GKE, Cloud Run, Pub/Sub, Terraform","Join our dynamic IT team as a AWS Solutions Architect. Responsibilities include designing, developing, and maintaining solutions using GCP, BigQuery, GKE. Be part of an innovative team solving real-world problems for enterprise clients.",Cloud Computing,Full-time,2026-02-11,Naukri,3.0,1080000.0
Network Engineer,Tata Technologies,"Vadodara, Gujarat, India",Vadodara,1-3 years,5.4-7.5 LPA,"Network Administration, Firewalls, VPN, LAN, WAN","Seeking a motivated Network Engineer to strengthen our Vadodara team. Experience with Network Administration, Firewalls, VPN is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Network Engineering,Contract,2025-12-23,Glassdoor,1.0,645000.0
QA Lead,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,2-4 years,8.6-9.6 LPA,"Selenium, Python, TestNG, JUnit, Automation Testing","Join our dynamic IT team as a QA Lead. Responsibilities include designing, developing, and maintaining solutions using Selenium, Python, TestNG. Be part of an innovative team solving real-world problems for enterprise clients.",QA / Software Testing,Part-time,2026-01-26,LinkedIn,2.0,910000.0
Senior Data Scientist,Syntel Ltd,"Vadodara, Gujarat, India",Vadodara,4-6 years,14.6-18.3 LPA,"Python, R, Statistics, Pandas, NumPy, Matplotlib","We are hiring a talented Senior Data Scientist for our Vadodara development centre. You will leverage your expertise in Python, R, Statistics to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Data Science,Full-time,2026-01-09,Indeed,4.0,1645000.0
DevOps Engineer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,7-10 years,Not Disclosed,"Docker, Kubernetes, Jenkins, AWS, Terraform, Ansible","We are looking for a passionate DevOps Engineer to join our growing team in Vadodara. You will work with Docker, Kubernetes, Jenkins and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",DevOps,Full-time,2026-02-11,Glassdoor,0.0,
System Administrator,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,3-5 years,8.4-15.4 LPA,"Technical Support, Windows Server, Active Directory, Help Desk","Join our dynamic IT team as a System Administrator. Responsibilities include designing, developing, and maintaining solutions using Technical Support, Windows Server, Active Directory. Be part of an innovative team solving real-world problems for enterprise clients.",Technical Support / IT Operations,Full-time,2026-03-15,LinkedIn,3.0,1190000.0
Oracle DBA,IGATE Corporation,"Vadodara, Gujarat, India",Vadodara,10+ years,47.9-54.7 LPA,"SQL Server, SSRS, SSIS, T-SQL, Database Administration","We are looking for a passionate Oracle DBA to join our growing team in Vadodara. You will work with SQL Server, SSRS, SSIS and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Database Administration,Full-time,2026-03-07,Glassdoor,10.0,5130000.0
Tableau Developer,Larsen & Toubro IT,"Vadodara, Gujarat, India",Vadodara,2-4 years,Not Disclosed,"Tableau, SQL, Python, Google Analytics, Looker","Exciting opportunity for an experienced Tableau Developer at our Vadodara office. The ideal candidate will have hands-on experience with Tableau, SQL, Python, excellent communication skills, and a track record of delivering projects on time.",Data Analytics,Contract,2026-02-03,Naukri,2.0,
Web3 Developer,L&T Technology Services,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,3.6-4.1 LPA,"Hyperledger Fabric, Chaincode, Go, Docker, Blockchain","We are hiring a talented Web3 Developer for our Vadodara development centre. You will leverage your expertise in Hyperledger Fabric, Chaincode, Go to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Blockchain Development,Full-time,2026-03-19,LinkedIn,0.0,385000.0
Senior Software Engineer,Syntel Ltd,"Vadodara, Gujarat, India",Vadodara,3-5 years,10.2-12.3 LPA,"Python, Django, REST API, PostgreSQL, Docker","Seeking a motivated Senior Software Engineer to strengthen our Vadodara team. Experience with Python, Django, REST API is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Software Development,Contract,2026-01-26,Indeed,3.0,1125000.0
Technical Product Manager,Siemens IT,"Vadodara, Gujarat, India",Vadodara,5-8 years,22.0-27.3 LPA,"Product Strategy, Market Research, OKRs, Confluence, Agile","We are hiring a talented Technical Product Manager for our Vadodara development centre. You will leverage your expertise in Product Strategy, Market Research, OKRs to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Product Management,Full-time,2026-01-01,Naukri,5.0,2465000.0
Oracle ERP Consultant,GE Digital India,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹6,650/month","Salesforce, Apex, Lightning, Visualforce, CRM","We are looking for a passionate Oracle ERP Consultant to join our growing team in Vadodara. You will work with Salesforce, Apex, Lightning and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",ERP / Enterprise Systems,Internship,2026-02-02,LinkedIn,0.0,79800.0
Test Analyst,GE Digital India,"Vadodara, Gujarat, India",Vadodara,4-6 years,12.2-18.1 LPA,"Manual Testing, JIRA, Test Cases, Bug Reporting, Agile","Seeking a motivated Test Analyst to strengthen our Vadodara team. Experience with Manual Testing, JIRA, Test Cases is mandatory. Participate in sprint planning, code reviews, and technical documentation.",QA / Software Testing,Full-time,2026-01-12,Naukri,4.0,1515000.0
Machine Learning Engineer,GE Digital India,"Vadodara, Gujarat, India",Vadodara,10+ years,Not Disclosed,"Python, NLP, BERT, GPT, Text Classification, spaCy","Seeking a motivated Machine Learning Engineer to strengthen our Vadodara team. Experience with Python, NLP, BERT is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Artificial Intelligence / Machine Learning,Full-time,2026-01-22,LinkedIn,10.0,
Backend Engineer,SAP Labs Vadodara,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,3.1-4.1 LPA,"C#, .NET Core, ASP.NET, SQL Server, Angular","Seeking a motivated Backend Engineer to strengthen our Vadodara team. Experience with C#, .NET Core, ASP.NET is mandatory. Participate in sprint planning, code reviews, and technical documentation.",Software Development,Full-time,2026-01-08,Naukri,0.0,359999.99999999994
SAP Consultant,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,3.3-3.8 LPA,"Salesforce, Apex, Lightning, Visualforce, CRM","Seeking a motivated SAP Consultant to strengthen our Vadodara team. Experience with Salesforce, Apex, Lightning is mandatory. Participate in sprint planning, code reviews, and technical documentation.",ERP / Enterprise Systems,Part-time,2026-01-08,Glassdoor,0.0,355000.0
Automation Test Engineer,Emerson Automation,"Vadodara, Gujarat, India",Vadodara,4-6 years,Not Disclosed,"Selenium, Python, TestNG, JUnit, Automation Testing","Exciting opportunity for an experienced Automation Test Engineer at our Vadodara office. The ideal candidate will have hands-on experience with Selenium, Python, TestNG, excellent communication skills, and a track record of delivering projects on time.",QA / Software Testing,Part-time,2026-03-17,LinkedIn,4.0,
Backend Engineer,KPIT Technologies,"Vadodara, Gujarat, India",Vadodara,5-8 years,Not Disclosed,"Go, Microservices, Docker, PostgreSQL, gRPC","We are looking for a passionate Backend Engineer to join our growing team in Vadodara. You will work with Go, Microservices, Docker and collaborate with cross-functional teams to deliver high-quality solutions. Strong problem-solving skills essential.",Software Development,Part-time,2026-02-15,Indeed,5.0,
Cloud Engineer,Hexaware Technologies,"Vadodara, Gujarat, India",Vadodara,Fresher / 0-1 years,"₹12,205/month","Azure, Azure DevOps, ARM Templates, Azure Functions","We are hiring a talented Cloud Engineer for our Vadodara development centre. You will leverage your expertise in Azure, Azure DevOps, ARM Templates to build scalable products. B.Tech/MCA preferred. Excellent growth opportunities.",Cloud Computing,Internship,2026-03-10,Naukri,0.0,146460.0
